,article_id,cluster
0,0392820002,1
1,0396690001,0
2,0396690014,0
3,0396690020,0
4,0407806001,0
5,0407806002,0
6,0408884001,1
7,0408884002,2
8,0408884003,0
9,0408884004,2
10,0416089002,2
11,0491992003,0
12,0532224001,1
13,0532224002,1
14,0544895001,0
15,0544895002,2
16,0544895003,2
17,0594803001,0
18,0608005001,2
19,0608005002,0
20,0608005003,0
21,0612079002,1
22,0613925001,1
23,0624298001,1
24,0625147002,2
25,0633668001,0
26,0641004001,2
27,0647111001,2
28,0648072001,2
29,0650456001,0
30,0650536001,0
31,0650536002,0
32,0654222001,0
33,0654225001,1
34,0659105001,0
35,0660150001,0
36,0660215001,2
37,0661442001,2
38,0661442002,0
39,0662530001,0
40,0662531001,0
41,0662533001,2
42,0663185001,0
43,0663185002,0
44,0664140001,0
45,0671778001,2
46,0672228001,2
47,0672228002,2
48,0673158002,0
49,0675255001,2
50,0676735001,0
51,0677511001,0
52,0677511002,0
53,0678118001,2
54,0682051001,0
55,0682052001,0
56,0682054001,2
57,0682056001,2
58,0684380001,2
59,0685065001,0
60,0693211001,0
61,0696792001,2
62,0702057001,2
63,0702064001,0
64,0703625001,2
65,0717504001,0
66,0723948001,0
67,0725379001,0
68,0725379002,0
69,0728239001,2
70,0732376001,0
71,0732376002,0
72,0735910001,0
73,0736185002,0
74,0738701001,2
75,0738701003,2
76,0740790005,0
77,0740790006,0
78,0742880001,0
79,0743047002,2
80,0743152002,2
81,0743169001,2
82,0743174001,2
83,0743218001,0
84,0743218002,0
85,0743218003,0
86,0743218004,0
87,0743218007,0
88,0743218008,0
89,0743218009,0
90,0743218011,0
91,0743234001,2
92,0743234003,2
93,0743234004,2
94,0745035001,2
95,0746603001,2
96,0746603002,2
97,0757271001,2
98,0759704001,2
99,0759704002,2
100,0759874001,2
101,0760208001,2
102,0763307002,2
103,0763307003,2
104,0763509001,2
105,0769107001,0
106,0769776002,2
107,0769806001,2
108,0769807001,2
109,0774189001,2
110,0774240001,2
111,0775582001,0
112,0775582002,2
113,0775787001,2
114,0776427001,0
115,0780918001,2
116,0781162001,2
117,0781495001,2
118,0782556001,0
119,0786754001,0
120,0789843001,2
121,0792109001,2
122,0794046001,2
123,0794829001,2
124,0797077001,2
125,0798755001,2
126,0799686001,2
127,0804637002,2
128,0807161001,2
129,0808780001,2
130,0810439001,2
131,0817867001,2
132,0818810001,0
133,0821479001,0
134,0823680002,2
135,0835595001,2
136,0835596001,2
137,0835601001,2
138,0844688001,2
139,0845700001,2
140,0852548001,0
141,0853558001,2
142,0853732001,2
143,0853742001,2
144,0857344001,2
145,0867834001,2
146,0868308001,2
147,0872509001,2
148,0880434001,0
149,0880538001,2
150,0883300001,2
151,0884349001,2
152,0884349002,0
153,0888138001,2
154,0892427001,2
155,0892920001,2
156,0895380001,2
157,0897952001,0
158,0897952002,0
159,0900383001,2
160,0903046002,2
161,0903048001,2
162,0903048002,2
163,0903068001,2
164,0903792001,2
165,0915019001,2
166,0915019002,2
167,0916850001,2
168,0929597001,0
169,0931070001,2
170,0937138001,2
171,0942733001,2
