,article_id,cluster
0,0465816001,0
1,0529589001,0
2,0529589002,0
3,0530082001,1
4,0561776001,0
5,0561776004,0
6,0561776005,0
7,0575004002,0
8,0575004005,0
9,0589890001,0
10,0594785001,1
11,0599008001,1
12,0616540001,0
13,0616540002,0
14,0616540003,0
15,0621312002,0
16,0621312004,0
17,0624308001,1
18,0624308002,1
19,0630588001,1
20,0639323001,0
21,0640159001,0
22,0640159003,0
23,0642906001,0
24,0646768001,0
25,0646769001,0
26,0648908001,0
27,0648908002,0
28,0653638004,0
29,0661023001,0
30,0661023002,0
31,0661023003,0
32,0661023004,0
33,0661023005,0
34,0661023006,0
35,0661023007,0
36,0662598001,0
37,0667319001,0
38,0667319002,0
39,0667514001,0
40,0668867001,0
41,0670063001,0
42,0670063002,0
43,0677506001,0
44,0677506002,0
45,0677506003,0
46,0677604002,2
47,0679989002,0
48,0682385001,0
49,0683125001,0
50,0684539001,0
51,0685470001,0
52,0685470002,0
53,0685470003,0
54,0687999001,0
55,0692747001,0
56,0692747002,0
57,0695014001,0
58,0695014002,0
59,0695042003,0
60,0695042004,0
61,0702181001,0
62,0705115001,0
63,0705115002,0
64,0705115003,0
65,0705115007,0
66,0705115009,0
67,0705115011,0
68,0705115012,0
69,0705568001,0
70,0705568002,0
71,0710802001,0
72,0710802002,0
73,0713271001,0
74,0715911001,0
75,0718968001,0
76,0718968002,0
77,0721178001,0
78,0721178002,0
79,0721187001,0
80,0721187002,0
81,0723716001,0
82,0723716002,0
83,0724216001,0
84,0724216002,0
85,0724413001,0
86,0724413003,0
87,0726118001,0
88,0731086001,0
89,0731086002,0
90,0731086003,0
91,0731131001,0
92,0731908001,0
93,0731925001,0
94,0733759002,0
95,0737893001,0
96,0738929001,0
97,0738929002,0
98,0739188001,0
99,0739188003,0
100,0740446001,0
101,0740446003,0
102,0741001001,0
103,0742884002,0
104,0743089001,0
105,0743242001,0
106,0743242002,0
107,0745754001,0
108,0749177001,0
109,0749177002,0
110,0754002001,0
111,0754002002,0
112,0754004001,0
113,0754791001,0
114,0754791002,0
115,0761014001,0
116,0763483001,0
117,0764676001,0
118,0764676002,0
119,0766646001,0
120,0766646002,0
121,0766750001,0
122,0766750002,0
123,0768275001,0
124,0770173001,0
125,0770173002,0
126,0775115001,0
127,0775122001,0
128,0775122002,0
129,0775150001,0
130,0775150002,0
131,0775413001,0
132,0775435001,0
133,0775868001,0
134,0775868002,0
135,0777709001,0
136,0777709002,0
137,0777709003,0
138,0791876001,0
139,0794117001,0
140,0794117002,0
141,0799683001,0
142,0799759001,0
143,0800900001,0
144,0800900002,0
145,0800916001,0
146,0802566001,0
147,0802566002,0
148,0807771001,0
149,0810892001,0
150,0814166001,0
151,0814166002,0
152,0818972001,0
153,0818972002,0
154,0818988001,0
155,0822043001,0
156,0822043002,0
157,0823971001,0
158,0829397001,0
159,0833459001,0
160,0833459002,0
161,0835552001,0
162,0835552002,0
163,0835557001,0
164,0837205001,0
165,0843597001,0
166,0843597002,0
167,0851771001,0
168,0852422001,0
169,0852556001,0
170,0853692001,0
171,0853698001,0
172,0853702001,0
173,0853702002,0
174,0853924001,0
175,0853924002,0
176,0855126001,0
177,0857966001,0
178,0859597001,0
179,0861462001,0
180,0868083001,0
181,0868302001,0
182,0875043001,0
183,0880392001,0
184,0880504001,0
185,0880504002,0
186,0880515001,0
187,0880560001,0
188,0881635001,0
189,0882734001,0
190,0885028001,0
191,0889886001,0
192,0891382001,0
193,0892420001,0
194,0892420002,0
195,0892423001,0
196,0892425001,0
197,0896538001,0
198,0896538002,0
199,0900382001,0
200,0900664001,0
201,0903807002,0
202,0903808001,0
203,0903808002,0
204,0905425002,0
205,0908374001,0
206,0908374002,0
207,0909601001,0
208,0909602001,0
209,0909602002,0
210,0909654001,0
211,0910314001,0
212,0910314002,0
213,0911044001,0
214,0911148001,0
215,0911739001,0
216,0913196001,0
217,0918593001,0
218,0918637001,0
219,0918705001,0
220,0918705002,0
221,0919152001,0
222,0919894001,0
223,0928892001,0
224,0928892002,0
225,0928995001,0
226,0933405001,0
227,0933409001,0
228,0933409002,0
229,0933411001,0
230,0934354001,0
231,0937056001,0
232,0942035001,0
233,0942064001,0
234,0942941001,0
235,0944000001,0
