,article_id,cluster
0,0461414008,1
1,0461414011,1
2,0502631001,1
3,0528931002,2
4,0528931005,0
5,0543502001,1
6,0574717001,2
7,0574717005,2
8,0574750002,1
9,0574750003,1
10,0574750005,1
11,0575955003,1
12,0581153001,0
13,0581153002,2
14,0581153003,0
15,0581153004,2
16,0581153005,0
17,0581153008,0
18,0581153009,0
19,0591061001,0
20,0591061002,0
21,0591061007,2
22,0594090001,1
23,0620745001,2
24,0620745003,0
25,0630590001,0
26,0631902001,0
27,0631902006,2
28,0634579001,2
29,0637374002,0
30,0637539001,0
31,0637539002,0
32,0641220001,0
33,0641220002,0
34,0650676001,0
35,0650676002,0
36,0651276001,0
37,0651276002,2
38,0651276003,2
39,0657159001,0
40,0657159002,0
41,0661705001,0
42,0663368001,2
43,0663748001,0
44,0672686001,0
45,0674290001,0
46,0674292001,2
47,0674292002,0
48,0677447001,0
49,0678058001,0
50,0684914001,0
51,0701589001,0
52,0703766002,0
53,0703766003,0
54,0703766004,0
55,0703826001,2
56,0703826002,0
57,0703826004,0
58,0703826005,0
59,0704406001,0
60,0704593001,2
61,0704593002,0
62,0704593003,2
63,0705786001,2
64,0705786002,2
65,0705788001,0
66,0705792001,0
67,0707274001,2
68,0707274002,2
69,0710317001,0
70,0710317002,0
71,0710328001,0
72,0710328002,2
73,0716864001,0
74,0717445001,2
75,0717445002,0
76,0717445004,2
77,0717930001,2
78,0717930002,0
79,0717930003,0
80,0717938003,2
81,0721280001,2
82,0725660001,0
83,0725660002,0
84,0733835001,0
85,0743160001,0
86,0758472002,0
87,0758472003,0
88,0759159001,2
89,0759159002,2
90,0759159003,2
91,0759160001,0
92,0759160002,0
93,0759160003,0
94,0762130001,0
95,0763881003,2
96,0763881004,2
97,0766264001,0
98,0766265001,0
99,0770253001,0
100,0772322001,0
101,0779622001,0
102,0779622002,0
103,0779622003,0
104,0779622005,0
105,0779622006,0
106,0782059001,2
107,0782060001,2
108,0782061001,0
109,0782061002,0
110,0782415001,0
111,0784118001,0
112,0785219001,0
113,0786259002,0
114,0789667001,2
115,0789668001,0
116,0789668002,2
117,0789669002,0
118,0790772001,0
119,0790939001,0
120,0793217001,2
121,0805009001,0
122,0805009002,2
123,0805009003,2
124,0806071001,2
125,0806071002,2
126,0806071003,0
127,0808187001,0
128,0808619001,2
129,0808619004,2
130,0808629007,0
131,0808663001,0
132,0814658001,0
133,0820115001,2
134,0836806002,0
135,0856930001,0
136,0861029001,0
137,0861029002,0
138,0864363001,0
139,0865454001,0
140,0865454002,0
141,0870188001,0
142,0870260001,0
143,0870260002,0
144,0877978001,0
145,0890697001,0
146,0890697002,2
147,0891848001,2
148,0893562001,0
149,0893562002,0
150,0894681001,0
151,0903259001,0
152,0903333002,0
153,0903673001,0
154,0906507001,0
155,0906705001,2
156,0909701001,0
157,0909701002,0
158,0926402002,0
