,article_id,cluster
0,0146721001,1
1,0146721002,1
2,0186264014,1
3,0186264015,1
4,0186264016,1
5,0186266004,2
6,0213690001,0
7,0213691001,1
8,0213691073,0
9,0213691075,0
10,0213691080,0
11,0213691083,0
12,0436577002,1
13,0506177001,1
14,0523489001,0
15,0523489013,0
16,0523489015,0
17,0523489019,0
18,0523490004,0
19,0523490015,0
20,0534052001,0
21,0541758001,1
22,0541758002,1
23,0541758003,1
24,0547393002,1
25,0553785001,1
26,0553785002,1
27,0555293002,1
28,0555294002,1
29,0555295002,1
30,0555296001,1
31,0555298001,1
32,0556055001,1
33,0556539011,0
34,0556539014,0
35,0556539016,0
36,0556539018,0
37,0556539026,0
38,0556539028,0
39,0556539030,0
40,0556539032,0
41,0556539033,0
42,0556539034,0
43,0556539036,0
44,0556539039,0
45,0556539042,0
46,0556539043,0
47,0556539046,0
48,0558402004,0
49,0567762002,0
50,0567977002,0
51,0567977003,0
52,0569846001,0
53,0574399001,1
54,0574399003,0
55,0577402003,0
56,0577444002,1
57,0577444003,1
58,0583009001,1
59,0583009002,1
60,0583010002,1
61,0589026001,1
62,0595318001,1
63,0595318002,1
64,0608940001,1
65,0615328001,1
66,0616394001,0
67,0616807001,0
68,0616807003,0
69,0623840002,0
70,0623842001,0
71,0623842002,0
72,0623842003,0
73,0623853001,0
74,0623853004,0
75,0623865001,0
76,0623884001,0
77,0623884002,0
78,0631480001,1
79,0631480002,1
80,0631480005,0
81,0631480006,0
82,0631480009,0
83,0633627001,0
84,0633627002,0
85,0633750001,0
86,0633750003,0
87,0633750004,0
88,0633755001,0
89,0633762001,0
90,0647585001,0
91,0647585002,0
92,0647585004,0
93,0657133001,0
94,0661646001,0
95,0661646002,0
96,0665224001,0
97,0667301001,0
98,0671596001,0
99,0674586001,0
100,0679263001,0
101,0683762001,0
102,0683762002,0
103,0683779001,0
104,0683795001,0
105,0683795003,0
106,0687939001,0
107,0694534001,0
108,0694934001,0
109,0694934002,0
110,0694935001,0
111,0694935002,0
112,0694938001,0
113,0694938002,0
114,0694938003,0
115,0695990001,0
116,0696778001,0
117,0696778002,0
118,0696779001,0
119,0696779002,0
120,0696779003,0
121,0696785002,0
122,0696785003,0
123,0696785005,0
124,0696785006,0
125,0697131003,0
126,0698607001,0
127,0698607002,0
128,0698607004,0
129,0705779001,0
130,0705779002,0
131,0712514001,0
132,0735980001,0
133,0736843001,0
134,0743099001,0
135,0743115001,0
136,0743119001,0
137,0743148002,0
138,0743165001,0
139,0752858001,0
140,0752858002,0
141,0756669001,0
142,0762656010,0
143,0762656012,0
144,0762656018,0
145,0766385001,0
146,0805439001,0
147,0808842001,0
148,0809068001,0
149,0809068002,0
150,0809072001,0
151,0809072002,0
152,0809073001,0
153,0809074001,0
154,0809074002,0
155,0809075001,0
156,0809078001,0
157,0809078002,0
158,0816095001,0
159,0831588001,0
160,0834603001,0
161,0834603003,0
162,0835744001,0
163,0835744002,0
164,0835802004,0
165,0838103001,0
166,0839227001,0
167,0839227003,0
168,0851633001,0
169,0851633003,0
170,0851633004,0
171,0851633005,0
172,0851633006,0
173,0851890001,0
174,0853081002,0
175,0854050001,0
176,0855077001,0
177,0855077002,0
178,0855077003,0
179,0855386001,0
180,0855386002,0
181,0855386004,0
182,0855739001,0
183,0858301001,0
184,0865314002,0
185,0865314008,0
186,0865314011,0
187,0865314012,0
188,0865351001,0
189,0866800001,0
190,0866800007,0
191,0866800010,0
192,0866800011,0
193,0867260002,0
194,0868583001,0
195,0868583003,0
196,0869015001,0
197,0869015002,0
198,0869062001,0
199,0870193007,0
200,0871646002,0
201,0871703001,0
202,0871703002,0
203,0872865001,0
204,0875093001,0
205,0879774002,0
206,0879774005,0
207,0879774006,0
208,0888988001,0
209,0888988006,0
210,0893580001,0
211,0893750002,0
212,0893750008,0
213,0895634001,0
214,0897717001,0
215,0897838001,0
216,0902837001,0
217,0903069001,0
218,0903374004,0
219,0903374006,0
220,0910714001,0
221,0918418001,0
222,0918850001,0
223,0918925001,0
224,0918925002,0
225,0926335001,0
226,0926450001,0
227,0926482001,0
228,0926995001,0
229,0931091001,0
230,0931181001,0
231,0931437001,0
232,0935618001,0
233,0941189001,0
234,0942441001,0
